parameter_name,parameter_value,replica,seed,success,physical_time,biased_time,acceleration_factor,integration_steps,n_deposited_gaussians,W,sigma
W,0.3383855153428234,8,278685665,True,30.90986403306812,1.947,15.875636380620504,1947,97,0.3383855153428234,0.1
W,0.3383855153428234,9,945008145,True,0.8556116494802104,0.42,2.037170594000501,420,20,0.3383855153428234,0.1
W,0.38746751204561314,0,3290383281,True,1.5492587036782857,0.598,2.590733618191113,598,29,0.38746751204561314,0.1
W,0.38746751204561314,1,2921471038,True,11.21998524056075,1.448,7.748608591547479,1448,72,0.38746751204561314,0.1
W,0.38746751204561314,2,2549536538,True,2.216325877557468,0.623,3.5575054214405584,623,31,0.38746751204561314,0.1
W,0.38746751204561314,3,3877159843,True,1.9154191551756323,0.651,2.942272127765948,651,32,0.38746751204561314,0.1
W,0.38746751204561314,4,2149530746,True,17.04539916626536,1.002,17.01137641343848,1002,50,0.38746751204561314,0.1
W,0.38746751204561314,5,3704684417,True,1.382723320396362,0.513,2.6953670962892047,513,25,0.38746751204561314,0.1
W,0.38746751204561314,6,1366583810,True,1.3523687465917993,0.665,2.0336372129199987,665,33,0.38746751204561314,0.1
W,0.38746751204561314,7,1373089552,True,1.4442310641776142,0.453,3.1881480445421944,453,22,0.38746751204561314,0.1
W,0.38746751204561314,8,2232409419,True,1.9691187662645078,0.779,2.5277519464242717,779,38,0.38746751204561314,0.1
W,0.38746751204561314,9,2379080841,True,0.9878604447838697,0.459,2.152201404757886,459,22,0.38746751204561314,0.1
W,0.44366873309786126,0,1698894412,True,1949.2753422708822,3.615,539.2186285673256,3615,180,0.44366873309786126,0.1
W,0.44366873309786126,1,622466170,True,1.3405679928276517,0.438,3.060657517871351,438,21,0.44366873309786126,0.1
W,0.44366873309786126,2,1369055633,True,79.92599258369201,2.172,36.79833912693002,2172,108,0.44366873309786126,0.1
W,0.44366873309786126,3,1668439952,True,9.231984552394673,1.367,6.753463461883448,1367,68,0.44366873309786126,0.1
W,0.44366873309786126,4,736869964,True,6.226901282119986,1.143,5.447857639650032,1143,57,0.44366873309786126,0.1
W,0.44366873309786126,5,513046009,True,1.1930136291422588,0.448,2.6629768507639704,448,22,0.44366873309786126,0.1
W,0.44366873309786126,6,1786282850,True,7.045507965258811,1.354,5.203477079216256,1354,67,0.44366873309786126,0.1
W,0.44366873309786126,7,4016149698,True,122.76164822432702,2.6,47.21601854781808,2600,129,0.44366873309786126,0.1
W,0.44366873309786126,8,2273095825,True,16.799897686230594,1.557,10.789915020058185,1557,77,0.44366873309786126,0.1
W,0.44366873309786126,9,2225013843,True,2.264733853931311,0.613,3.694508733982563,613,30,0.44366873309786126,0.1
W,0.508021804691302,0,2297510913,True,0.8766181019331596,0.384,2.2828596404509365,384,19,0.508021804691302,0.1
W,0.508021804691302,1,1340367042,True,0.9089738271426528,0.374,2.4304113025204623,374,18,0.508021804691302,0.1
W,0.508021804691302,2,4117784072,True,1.5222882290640523,0.487,3.125848519638711,487,24,0.508021804691302,0.1
W,0.508021804691302,3,1995918582,True,39.35330651055152,1.166,33.75069169000988,1166,58,0.508021804691302,0.1
W,0.508021804691302,4,572931332,True,0.6699403684068109,0.322,2.080560150331711,322,16,0.508021804691302,0.1
W,0.508021804691302,5,2756068770,True,158.67416380846018,1.676,94.67432208142016,1676,83,0.508021804691302,0.1
W,0.508021804691302,6,1080527622,True,2.098111308201187,0.626,3.3516155083086057,626,31,0.508021804691302,0.1
W,0.508021804691302,7,381717356,True,16.566070721689954,1.313,12.61696170730385,1313,65,0.508021804691302,0.1
W,0.508021804691302,8,2227556843,True,4.803898041834471,1.002,4.794309422988494,1002,50,0.508021804691302,0.1
W,0.508021804691302,9,627101504,True,3.467776556989613,0.791,4.384041159278904,791,39,0.508021804691302,0.1
W,0.5817091329374358,0,2079633537,True,1.22954406797304,0.425,2.893044865818918,425,21,0.5817091329374358,0.1
W,0.5817091329374358,1,1221784395,True,0.41293726580929524,0.267,1.5465815198850008,267,13,0.5817091329374358,0.1
W,0.5817091329374358,2,865090100,True,3.3016606119235803,0.743,4.443688575940215,743,37,0.5817091329374358,0.1
W,0.5817091329374358,3,2171176488,True,135.84901969026836,2.062,65.88216279838427,2062,103,0.5817091329374358,0.1
W,0.5817091329374358,4,3360816039,True,65.59229207846771,1.5350000000000001,42.73113490453922,1535,76,0.5817091329374358,0.1
W,0.5817091329374358,5,2630969124,True,6.865040444660381,0.724,9.482100061685609,724,36,0.5817091329374358,0.1
W,0.5817091329374358,6,3085154016,True,32.24156468321128,1.364,23.63751076481765,1364,68,0.5817091329374358,0.1
W,0.5817091329374358,7,14924085,True,3.216359623152951,0.6930000000000001,4.641211577421285,693,34,0.5817091329374358,0.1
W,0.5817091329374358,8,409809662,True,271.28204548061916,2.275,119.24485515631612,2275,113,0.5817091329374358,0.1
W,0.5817091329374358,9,2768444227,True,453.86878116780895,2.2720000000000002,199.7661888942821,2272,113,0.5817091329374358,0.1
W,0.6660846290809157,0,3948556578,True,22.442997085220256,1.21,18.54793147538864,1210,60,0.6660846290809157,0.1
W,0.6660846290809157,1,2037841341,True,0.4013302632446091,0.20700000000000002,1.9387935422444882,207,10,0.6660846290809157,0.1
W,0.6660846290809157,2,2485446190,True,13.069620160164808,0.896,14.58662964304108,896,44,0.6660846290809157,0.1
W,0.6660846290809157,3,389310729,True,11.814856326410819,0.8170000000000001,14.461268453379214,817,40,0.6660846290809157,0.1
W,0.6660846290809157,4,3709368005,True,0.3689330901309808,0.215,1.7159678610743294,215,10,0.6660846290809157,0.1
W,0.6660846290809157,5,639516596,True,15.443460388241563,0.774,19.952791199278504,774,38,0.6660846290809157,0.1
W,0.6660846290809157,6,2287893607,True,0.5369341810856455,0.28300000000000003,1.897293926097687,283,14,0.6660846290809157,0.1
W,0.6660846290809157,7,2452657396,True,2.5727162429792125,0.426,6.039240006993457,426,21,0.6660846290809157,0.1
W,0.6660846290809157,8,1232367359,True,3.6391163215582365,0.501,7.263705232651171,501,25,0.6660846290809157,0.1
W,0.6660846290809157,9,1677105652,True,67.58465658658912,1.691,39.96727178390841,1691,84,0.6660846290809157,0.1
W,0.7626985859023444,0,100202093,True,2.989763245712166,0.591,5.05882105873463,591,29,0.7626985859023444,0.1
W,0.7626985859023444,1,4107402981,True,1582.4337531262086,2.233,708.6581966530266,2233,111,0.7626985859023444,0.1
W,0.7626985859023444,2,680957589,True,2689.0900717611826,2.017,1333.2127276951824,2017,100,0.7626985859023444,0.1
W,0.7626985859023444,3,1513482049,True,58.2701381587826,0.991,58.79933214811564,991,49,0.7626985859023444,0.1
W,0.7626985859023444,4,1649869207,True,228.92725111821787,1.548,147.88582113579966,1548,77,0.7626985859023444,0.1
W,0.7626985859023444,5,3546619219,True,9.70426945456801,0.744,13.043372922806466,744,37,0.7626985859023444,0.1
W,0.7626985859023444,6,1748341524,True,0.3967730950704964,0.198,2.003904520558063,198,9,0.7626985859023444,0.1
W,0.7626985859023444,7,4028656483,True,6.869722737436299,0.868,7.914427116862096,868,43,0.7626985859023444,0.1
W,0.7626985859023444,8,98191783,True,247.24238785743012,1.837,134.59030367851395,1837,91,0.7626985859023444,0.1
W,0.7626985859023444,9,3894132565,True,217.85500135479555,1.455,149.72852326790073,1455,72,0.7626985859023444,0.1
W,0.8733261623828433,0,2421309716,True,15.322630976833162,0.982,15.603493866428883,982,49,0.8733261623828433,0.1
W,0.8733261623828433,1,1122392998,True,48.814685178669095,1.149,42.48449536872854,1149,57,0.8733261623828433,0.1
W,0.8733261623828433,2,4062815796,True,3.9502954369187395,0.651,6.068042145804515,651,32,0.8733261623828433,0.1
W,0.8733261623828433,3,2531585839,True,3.030891418022304,0.364,8.326624774786548,364,18,0.8733261623828433,0.1
W,0.8733261623828433,4,4090696152,True,28.101263204721945,0.977,28.762807783748155,977,48,0.8733261623828433,0.1
W,0.8733261623828433,5,251564954,True,257.63572805518425,1.349,190.9827487436503,1349,67,0.8733261623828433,0.1
W,0.8733261623828433,6,992264660,True,3.786809049885291,0.579,6.540257426399466,579,28,0.8733261623828433,0.1
W,0.8733261623828433,7,3668248290,True,48.0116598963891,0.984,48.792337293078354,984,49,0.8733261623828433,0.1
W,0.8733261623828433,8,1954591482,True,16.269345826773684,0.884,18.404237360603716,884,44,0.8733261623828433,0.1
W,0.8733261623828433,9,2607037890,True,3.2163017783052066,0.588,5.4699009835122565,588,29,0.8733261623828433,0.1
W,1.0,0,2244906752,True,22402.728057127762,1.8840000000000001,11891.044616309851,1884,94,1.0,0.1
W,1.0,1,1176665941,True,1568.1943391323446,1.631,961.4925439192793,1631,81,1.0,0.1
W,1.0,2,474093645,True,3.9477069589542384,0.5760000000000001,6.853657914851108,576,28,1.0,0.1
W,1.0,3,649119011,True,324.44491690319995,1.3780000000000001,235.44623868156742,1378,68,1.0,0.1
W,1.0,4,82509867,True,280.56880666794973,1.016,276.15040026373003,1016,50,1.0,0.1
W,1.0,5,1366442219,True,0.32255787564360505,0.17400000000000002,1.853780894503477,174,8,1.0,0.1
W,1.0,6,2939611224,True,1.7126381444084144,0.376,4.554888681937272,376,18,1.0,0.1
W,1.0,7,2989197909,True,12.330214170479975,0.604,20.414261871655587,604,30,1.0,0.1
W,1.0,8,1490155804,True,85.78686873901883,0.978,87.71663470247324,978,48,1.0,0.1
W,1.0,9,2554855630,True,12.101150620312712,0.462,26.192966710633574,462,23,1.0,0.1
